longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,rooms_per_household,bedrooms_per_household,persons_per_household,income_per_person
-119.01,36.07,44.0,2450.0,575.0,1330.0,508.0,1.6103,50900.0,INLAND,0,1,0,0,4.822834645669292,1.1318897637795275,2.6181102362204722,12.107518796992482
-118.93,36.1,19.0,2988.0,681.0,1654.0,576.0,2.3792,90000.0,INLAND,0,1,0,0,5.1875,1.1822916666666667,2.8715277777777777,14.384522370012093
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,47400.0,INLAND,0,1,0,0,4.899280575539568,1.0623501199040768,3.5899280575539567,15.651302605210422
-119.0,36.05,23.0,3208.0,691.0,1986.0,662.0,1.5506,52300.0,INLAND,0,1,0,0,4.8459214501510575,1.0438066465256797,3.0,7.807653575025176
-118.97,36.06,26.0,1289.0,262.0,1100.0,244.0,1.975,51400.0,INLAND,0,1,0,0,5.282786885245901,1.0737704918032787,4.508196721311475,17.954545454545453
-118.99,36.07,21.0,983.0,165.0,672.0,169.0,2.975,63900.0,INLAND,0,1,0,0,5.816568047337278,0.9763313609467456,3.9763313609467454,44.270833333333336
-118.99,36.06,19.0,2153.0,458.0,1317.0,386.0,1.7564,42600.0,INLAND,0,1,0,0,5.577720207253886,1.1865284974093264,3.411917098445596,13.336370539104024
-119.0,36.06,41.0,937.0,158.0,396.0,142.0,4.0833,81300.0,INLAND,0,1,0,0,6.598591549295775,1.1126760563380282,2.788732394366197,103.11363636363639
-119.0,36.07,20.0,1042.0,183.0,509.0,175.0,2.9815,73000.0,INLAND,0,1,0,0,5.954285714285715,1.0457142857142858,2.9085714285714284,58.57563850687623
-119.03,36.06,36.0,1925.0,443.0,1405.0,422.0,2.162,51900.0,INLAND,0,1,0,0,4.561611374407583,1.0497630331753554,3.329383886255924,15.387900355871887
-119.02,36.06,41.0,2279.0,538.0,1908.0,511.0,1.3952,43100.0,INLAND,0,1,0,0,4.459882583170255,1.0528375733855186,3.7338551859099804,7.312368972746331
-119.01,36.06,25.0,1505.0,435.0,1392.0,359.0,1.6812,47700.0,INLAND,0,1,0,0,4.192200557103064,1.2116991643454038,3.8774373259052926,12.077586206896552
-119.01,36.05,27.0,1127.0,294.0,839.0,276.0,1.3807,53100.0,INLAND,0,1,0,0,4.083333333333333,1.065217391304348,3.039855072463768,16.456495828367103
-119.02,36.05,22.0,2078.0,431.0,1336.0,456.0,2.2202,65200.0,INLAND,0,1,0,0,4.557017543859649,0.9451754385964912,2.9298245614035086,16.618263473053894
-119.42,35.97,21.0,554.0,121.0,426.0,122.0,2.3516,47500.0,INLAND,0,1,0,0,4.540983606557377,0.9918032786885246,3.4918032786885247,55.201877934272304
-119.31,35.99,26.0,1460.0,316.0,880.0,286.0,1.3676,47800.0,INLAND,0,1,0,0,5.104895104895105,1.1048951048951048,3.076923076923077,15.540909090909091
-119.28,35.99,20.0,2911.0,597.0,1746.0,588.0,1.7372,51000.0,INLAND,0,1,0,0,4.950680272108843,1.0153061224489797,2.9693877551020407,9.949599083619702
-119.19,35.96,25.0,2014.0,402.0,1160.0,362.0,1.881,52500.0,INLAND,0,1,0,0,5.56353591160221,1.1104972375690607,3.2044198895027622,16.21551724137931
-119.46,35.86,22.0,1750.0,374.0,1113.0,338.0,1.505,42700.0,INLAND,0,1,0,0,5.177514792899408,1.106508875739645,3.2928994082840237,13.522012578616351
-119.3,35.87,20.0,1934.0,377.0,1341.0,336.0,2.1434,62600.0,INLAND,0,1,0,0,5.755952380952381,1.1220238095238095,3.9910714285714284,15.983594332587623
-119.12,35.85,37.0,736.0,166.0,1165.0,138.0,2.4167,58300.0,INLAND,0,1,0,0,5.333333333333333,1.2028985507246377,8.442028985507246,20.744206008583692
-119.1,35.79,19.0,1809.0,477.0,2051.0,416.0,1.8144,49800.0,INLAND,0,1,0,0,4.3485576923076925,1.1466346153846154,4.930288461538462,8.84641638225256
-119.27,35.89,18.0,1855.0,424.0,1839.0,392.0,1.7572,53300.0,INLAND,0,1,0,0,4.732142857142857,1.0816326530612246,4.691326530612245,9.555193039695487
-119.27,35.88,32.0,1393.0,343.0,1282.0,336.0,1.5069,43700.0,INLAND,0,1,0,0,4.145833333333333,1.0208333333333333,3.8154761904761907,11.754290171606863
-119.27,35.87,12.0,972.0,269.0,1134.0,286.0,1.63,49500.0,INLAND,0,1,0,0,3.3986013986013988,0.9405594405594405,3.965034965034965,14.37389770723104
-119.26,35.87,24.0,1590.0,390.0,1686.0,372.0,1.6469,47600.0,INLAND,0,1,0,0,4.274193548387097,1.0483870967741935,4.532258064516129,9.768090154211151
-119.06,35.94,18.0,3501.0,721.0,2009.0,660.0,2.6576,65700.0,INLAND,0,1,0,0,5.304545454545455,1.0924242424242425,3.043939393939394,13.228471876555501
-119.04,35.96,18.0,1187.0,308.0,1343.0,277.0,1.875,51700.0,INLAND,0,1,0,0,4.285198555956678,1.111913357400722,4.8483754512635375,13.961280714817573
-119.04,35.95,25.0,1009.0,246.0,1165.0,222.0,1.8462,55800.0,INLAND,0,1,0,0,4.545045045045045,1.1081081081081081,5.247747747747748,15.847210300429184
-118.96,35.87,17.0,1668.0,307.0,888.0,277.0,3.7794,96200.0,INLAND,0,1,0,0,6.021660649819495,1.108303249097473,3.2057761732851984,42.560810810810814
-120.4,38.0,17.0,2098.0,370.0,912.0,354.0,2.6544,112600.0,INLAND,0,1,0,0,5.926553672316384,1.0451977401129944,2.5762711864406778,29.105263157894736
-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,105200.0,INLAND,0,1,0,0,5.684073107049608,1.0548302872062663,2.3263707571801566,36.04938271604939
-120.4,37.98,19.0,2010.0,433.0,910.0,390.0,2.6696,121200.0,INLAND,0,1,0,0,5.153846153846154,1.1102564102564103,2.3333333333333335,29.336263736263735
-120.39,37.98,52.0,1056.0,274.0,584.0,255.0,2.1513,86700.0,INLAND,0,1,0,0,4.141176470588236,1.0745098039215686,2.2901960784313724,36.83732876712329
-120.37,38.01,30.0,473.0,435.0,242.0,93.0,2.5417,123200.0,INLAND,0,1,0,0,5.086021505376344,4.67741935483871,2.6021505376344085,105.02892561983471
-120.35,37.99,3.0,1167.0,306.0,422.0,186.0,2.4191,217500.0,INLAND,0,1,0,0,6.274193548387097,1.6451612903225807,2.2688172043010755,57.32464454976302
-120.38,37.99,36.0,2864.0,603.0,1155.0,565.0,2.3571,113400.0,INLAND,0,1,0,0,5.069026548672566,1.0672566371681416,2.0442477876106193,20.40779220779221
-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,91400.0,INLAND,0,1,0,0,4.56,1.0745454545454545,2.021818181818182,14.407374100719425
-120.38,37.97,47.0,1060.0,219.0,496.0,205.0,2.5781,104800.0,INLAND,0,1,0,0,5.170731707317073,1.0682926829268293,2.419512195121951,51.97782258064516
-120.26,38.13,17.0,301.0,94.0,122.0,47.0,4.0583,87500.0,INLAND,0,1,0,0,6.404255319148936,2.0,2.595744680851064,332.6475409836066
-120.28,38.07,13.0,1996.0,410.0,618.0,218.0,2.9083,104600.0,INLAND,0,1,0,0,9.155963302752294,1.8807339449541285,2.834862385321101,47.05987055016181
-120.4,38.06,12.0,1430.0,310.0,517.0,240.0,2.6544,128100.0,INLAND,0,1,0,0,5.958333333333333,1.2916666666666667,2.154166666666667,51.342359767891686
-120.35,38.04,16.0,1499.0,326.0,733.0,286.0,2.5729,118800.0,INLAND,0,1,0,0,5.241258741258742,1.1398601398601398,2.562937062937063,35.100954979536155
-120.39,38.03,20.0,1551.0,309.0,647.0,228.0,2.6094,139100.0,INLAND,0,1,0,0,6.802631578947368,1.355263157894737,2.837719298245614,40.33075734157651
-120.41,38.03,14.0,2061.0,465.0,859.0,462.0,2.1289,115300.0,INLAND,0,1,0,0,4.461038961038961,1.0064935064935066,1.8593073593073592,24.783469150174618
-120.43,38.02,15.0,1613.0,299.0,655.0,251.0,3.6875,186000.0,INLAND,0,1,0,0,6.426294820717131,1.1912350597609562,2.6095617529880477,56.29770992366412
-120.31,38.02,11.0,2366.0,398.0,1046.0,387.0,3.8203,139700.0,INLAND,0,1,0,0,6.113695090439276,1.028423772609819,2.702842377260982,36.522944550669216
-120.3,38.04,6.0,1281.0,245.0,422.0,160.0,3.2875,111300.0,INLAND,0,1,0,0,8.00625,1.53125,2.6375,77.90284360189574
-120.28,38.03,13.0,2095.0,391.0,860.0,331.0,3.6838,145700.0,INLAND,0,1,0,0,6.329305135951661,1.1812688821752266,2.598187311178248,42.834883720930236
-120.27,38.02,13.0,3839.0,715.0,1486.0,532.0,3.1875,99800.0,INLAND,0,1,0,0,7.216165413533835,1.343984962406015,2.793233082706767,21.45020188425303
-120.29,38.01,12.0,3014.0,560.0,1424.0,485.0,3.0729,105100.0,INLAND,0,1,0,0,6.214432989690722,1.1546391752577319,2.936082474226804,21.579353932584272
-120.3,37.99,23.0,1908.0,383.0,984.0,374.0,2.517,153500.0,INLAND,0,1,0,0,5.101604278074866,1.0240641711229947,2.6310160427807485,25.579268292682926
-120.33,38.0,14.0,1944.0,330.0,822.0,314.0,3.5,170700.0,INLAND,0,1,0,0,6.191082802547771,1.0509554140127388,2.6178343949044587,42.579075425790755
-120.25,38.04,22.0,4173.0,763.0,1086.0,444.0,2.5562,136200.0,INLAND,0,1,0,0,9.39864864864865,1.7184684684684686,2.445945945945946,23.537753222836095
-120.25,38.03,21.0,4924.0,966.0,1175.0,454.0,2.9457,116500.0,INLAND,0,1,0,0,10.845814977973568,2.1277533039647576,2.5881057268722465,25.069787234042554
-120.22,38.05,14.0,3803.0,689.0,1129.0,477.0,2.7188,137000.0,INLAND,0,1,0,0,7.972746331236897,1.4444444444444444,2.3668763102725365,24.0814880425155
-120.19,38.07,43.0,102.0,19.0,44.0,13.0,0.4999,162500.0,INLAND,0,1,0,0,7.846153846153846,1.4615384615384615,3.3846153846153846,113.61363636363636
-120.19,38.03,17.0,8651.0,1579.0,2071.0,757.0,3.1076,115800.0,INLAND,0,1,0,0,11.428005284015851,2.085865257595773,2.7357992073976223,15.005311443746983
-120.12,38.12,37.0,3355.0,666.0,338.0,136.0,2.0625,88900.0,INLAND,0,1,0,0,24.669117647058822,4.897058823529412,2.485294117647059,61.0207100591716
-120.03,38.19,26.0,7005.0,1358.0,416.0,189.0,2.125,132500.0,INLAND,0,1,0,0,37.06349206349206,7.185185185185185,2.201058201058201,51.08173076923077
-120.26,37.99,12.0,2726.0,517.0,1351.0,474.0,3.5,107100.0,INLAND,0,1,0,0,5.751054852320675,1.090717299578059,2.850210970464135,25.906735751295336
-120.24,38.01,11.0,1214.0,228.0,633.0,199.0,3.125,148600.0,INLAND,0,1,0,0,6.100502512562814,1.1457286432160805,3.180904522613065,49.368088467614534
-120.23,37.98,14.0,1954.0,368.0,917.0,316.0,3.1523,93300.0,INLAND,0,1,0,0,6.1835443037974684,1.1645569620253164,2.901898734177215,34.37622682660851
-120.28,37.9,17.0,1047.0,212.0,530.0,196.0,2.1538,153300.0,INLAND,0,1,0,0,5.341836734693878,1.0816326530612246,2.704081632653061,40.637735849056604
-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,79400.0,INLAND,0,1,0,0,4.8259668508287294,1.091160220994475,2.5828729281767955,17.379679144385026
-120.23,37.96,52.0,1230.0,262.0,609.0,243.0,2.0057,68200.0,INLAND,0,1,0,0,5.061728395061729,1.0781893004115226,2.506172839506173,32.93431855500821
-120.25,37.93,13.0,493.0,76.0,196.0,68.0,3.375,134100.0,INLAND,0,1,0,0,7.25,1.1176470588235294,2.8823529411764706,172.19387755102042
-120.13,37.93,5.0,111.0,26.0,58.0,25.0,1.675,112500.0,INLAND,0,1,0,0,4.44,1.04,2.32,288.7931034482759
-120.35,37.98,4.0,1658.0,301.0,676.0,278.0,3.5714,149500.0,INLAND,0,1,0,0,5.9640287769784175,1.0827338129496402,2.431654676258993,52.83136094674556
-120.33,37.97,17.0,2530.0,526.0,1024.0,496.0,2.0057,118900.0,INLAND,0,1,0,0,5.100806451612903,1.060483870967742,2.064516129032258,19.5869140625
-120.3,37.97,17.0,3243.0,619.0,1408.0,566.0,2.474,120100.0,INLAND,0,1,0,0,5.729681978798586,1.0936395759717314,2.487632508833922,17.57102272727273
-120.29,37.94,17.0,1459.0,297.0,753.0,271.0,3.05,144800.0,INLAND,0,1,0,0,5.3837638376383765,1.0959409594095941,2.7785977859778597,40.50464807436919
-120.32,37.91,16.0,108.0,18.0,54.0,22.0,4.375,100000.0,INLAND,0,1,0,0,4.909090909090909,0.8181818181818182,2.4545454545454546,810.1851851851852
-120.35,37.86,25.0,287.0,57.0,118.0,50.0,2.3056,162500.0,INLAND,0,1,0,0,5.74,1.14,2.36,195.38983050847457
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,137500.0,INLAND,0,1,0,0,5.311475409836065,1.0,2.2131147540983607,182.33333333333334
-120.2,37.84,9.0,13670.0,2453.0,2811.0,1193.0,3.2589,137900.0,INLAND,0,1,0,0,11.458507963118189,2.0561609388097235,2.3562447611064545,11.593383137673426
-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,3.4838,112500.0,INLAND,0,1,0,0,7.206060606060606,1.5454545454545454,2.703030303030303,78.11210762331838
-119.93,37.85,18.0,473.0,115.0,88.0,41.0,4.0833,137500.0,INLAND,0,1,0,0,11.536585365853659,2.8048780487804876,2.1463414634146343,464.01136363636374
-119.57,37.94,17.0,346.0,130.0,1165.0,20.0,3.4861,137500.0,INLAND,0,1,0,0,17.3,6.5,58.25,29.92360515021459
-120.47,37.96,25.0,2505.0,529.0,1145.0,483.0,2.006,103000.0,INLAND,0,1,0,0,5.186335403726708,1.0952380952380953,2.370600414078675,17.51965065502183
-120.42,37.98,23.0,3059.0,609.0,1335.0,581.0,2.5129,115900.0,INLAND,0,1,0,0,5.265060240963855,1.0481927710843373,2.29776247848537,18.82322097378277
-120.42,37.95,19.0,2787.0,578.0,1208.0,532.0,2.4922,98700.0,INLAND,0,1,0,0,5.238721804511278,1.086466165413534,2.2706766917293235,20.630794701986755
-120.39,37.96,10.0,2554.0,501.0,922.0,439.0,2.1094,164000.0,INLAND,0,1,0,0,5.817767653758542,1.14123006833713,2.1002277904328017,22.878524945770064
-120.4,37.92,23.0,1022.0,194.0,517.0,198.0,3.625,99400.0,INLAND,0,1,0,0,5.161616161616162,0.9797979797979798,2.611111111111111,70.11605415860735
-120.35,37.95,13.0,2104.0,407.0,960.0,401.0,2.4,177000.0,INLAND,0,1,0,0,5.246882793017456,1.0149625935162094,2.3940149625935163,25.0
-120.41,37.88,16.0,744.0,141.0,311.0,122.0,4.4231,87500.0,INLAND,0,1,0,0,6.098360655737705,1.1557377049180328,2.5491803278688523,142.22186495176848
-120.45,37.79,8.0,2687.0,495.0,5087.0,385.0,3.1719,115400.0,INLAND,0,1,0,0,6.979220779220779,1.2857142857142858,13.212987012987012,6.2353056811480245
-119.31,34.7,19.0,961.0,218.0,479.0,138.0,3.3438,156300.0,INLAND,0,1,0,0,6.963768115942029,1.5797101449275361,3.471014492753623,69.80793319415449
-119.06,34.62,10.0,416.0,110.0,436.0,70.0,2.2222,262500.0,<1H OCEAN,1,0,0,0,5.942857142857143,1.5714285714285714,6.228571428571429,50.96788990825688
-118.75,34.42,28.0,1000.0,206.0,545.0,154.0,2.4167,191700.0,<1H OCEAN,1,0,0,0,6.4935064935064934,1.3376623376623376,3.538961038961039,44.34311926605505
-118.8,34.41,45.0,1610.0,435.0,1148.0,347.0,2.7,120400.0,<1H OCEAN,1,0,0,0,4.639769452449568,1.2536023054755043,3.30835734870317,23.519163763066203
-118.88,34.42,20.0,728.0,120.0,360.0,115.0,6.1244,375000.0,<1H OCEAN,1,0,0,0,6.3304347826086955,1.0434782608695652,3.130434782608696,170.1222222222222
-118.98,34.4,34.0,1328.0,244.0,795.0,227.0,4.4219,338100.0,<1H OCEAN,1,0,0,0,5.850220264317181,1.0748898678414096,3.502202643171806,55.621383647798744
-118.93,34.36,33.0,1775.0,309.0,1071.0,296.0,4.6607,187900.0,<1H OCEAN,1,0,0,0,5.996621621621622,1.0439189189189189,3.6182432432432434,43.517273576097104
-118.93,34.4,30.0,3275.0,599.0,2422.0,637.0,3.7092,190500.0,<1H OCEAN,1,0,0,0,5.141287284144427,0.9403453689167975,3.802197802197802,15.314616019818333
-118.92,34.4,23.0,1290.0,283.0,1060.0,279.0,3.3152,198000.0,<1H OCEAN,1,0,0,0,4.623655913978495,1.014336917562724,3.7992831541218637,31.275471698113208
-118.92,34.41,22.0,2702.0,655.0,2664.0,571.0,3.0893,173400.0,<1H OCEAN,1,0,0,0,4.732049036777584,1.1471103327495622,4.665499124343257,11.596471471471471
-118.9,34.41,35.0,4431.0,739.0,2304.0,720.0,4.2599,209100.0,<1H OCEAN,1,0,0,0,6.154166666666667,1.0263888888888888,3.2,18.489149305555557
-118.91,34.4,30.0,2861.0,613.0,2065.0,586.0,3.2024,176100.0,<1H OCEAN,1,0,0,0,4.882252559726963,1.046075085324232,3.5238907849829353,15.507990314769975
-118.9,34.4,16.0,2614.0,575.0,1163.0,524.0,1.5781,134400.0,<1H OCEAN,1,0,0,0,4.988549618320611,1.0973282442748091,2.219465648854962,13.569217540842649
-119.06,34.38,33.0,1465.0,262.0,731.0,266.0,3.9464,230300.0,<1H OCEAN,1,0,0,0,5.507518796992481,0.9849624060150376,2.7481203007518795,53.98632010943913
-119.06,34.37,32.0,3885.0,759.0,2504.0,736.0,3.6453,201700.0,<1H OCEAN,1,0,0,0,5.278532608695652,1.03125,3.402173913043478,14.55790734824281
-119.05,34.36,22.0,1815.0,506.0,2428.0,473.0,2.8417,162500.0,<1H OCEAN,1,0,0,0,3.8372093023255816,1.069767441860465,5.133192389006343,11.703871499176277
-119.05,34.4,50.0,1236.0,282.0,1079.0,257.0,2.6991,181300.0,<1H OCEAN,1,0,0,0,4.809338521400778,1.0972762645914398,4.198443579766537,25.014828544949026
-119.1,34.31,21.0,2424.0,527.0,1379.0,484.0,2.6786,184000.0,<1H OCEAN,1,0,0,0,5.008264462809917,1.0888429752066116,2.8491735537190084,19.42422044960116
-119.04,34.34,35.0,462.0,90.0,334.0,96.0,5.3582,281300.0,<1H OCEAN,1,0,0,0,4.8125,0.9375,3.4791666666666665,160.4251497005988
-119.06,34.36,52.0,1409.0,359.0,981.0,304.0,2.7951,199300.0,<1H OCEAN,1,0,0,0,4.634868421052632,1.180921052631579,3.226973684210526,28.492354740061163
-119.06,34.36,52.0,1239.0,320.0,934.0,298.0,1.8618,183300.0,<1H OCEAN,1,0,0,0,4.157718120805369,1.0738255033557047,3.134228187919463,19.933618843683085
-119.06,34.35,34.0,2426.0,646.0,2116.0,631.0,2.0682,158300.0,<1H OCEAN,1,0,0,0,3.844690966719493,1.0237717908082409,3.353407290015848,9.774102079395085
-119.05,34.35,39.0,950.0,300.0,1366.0,312.0,2.2443,146600.0,<1H OCEAN,1,0,0,0,3.0448717948717947,0.9615384615384616,4.378205128205129,16.429721815519766
-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122,214800.0,<1H OCEAN,1,0,0,0,5.437284234752589,1.0138089758342923,3.248561565017261,14.212539851222104
-119.08,34.35,30.0,3663.0,828.0,2718.0,778.0,3.2757,186000.0,<1H OCEAN,1,0,0,0,4.708226221079691,1.06426735218509,3.493573264781491,12.051876379690949
-119.08,34.34,23.0,3065.0,723.0,2042.0,698.0,2.7593,194800.0,<1H OCEAN,1,0,0,0,4.391117478510028,1.0358166189111748,2.9255014326647566,13.512732615083252
-119.11,34.33,14.0,4026.0,769.0,1825.0,671.0,3.5541,191800.0,<1H OCEAN,1,0,0,0,6.0,1.1460506706408347,2.7198211624441133,19.474520547945204
-119.12,34.38,28.0,7200.0,1281.0,3793.0,1238.0,4.075,237900.0,<1H OCEAN,1,0,0,0,5.815831987075929,1.0347334410339257,3.0638126009693054,10.743474822040602
-119.06,34.36,48.0,1459.0,324.0,902.0,350.0,2.4185,189900.0,<1H OCEAN,1,0,0,0,4.168571428571428,0.9257142857142857,2.577142857142857,26.812638580931264
-119.23,34.44,34.0,3193.0,664.0,1434.0,627.0,2.4777,260300.0,<1H OCEAN,1,0,0,0,5.092503987240829,1.059011164274322,2.287081339712919,17.278242677824267
-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,434700.0,<1H OCEAN,1,0,0,0,5.823439878234399,1.051750380517504,2.5205479452054793,24.199275362318836
-119.23,34.46,34.0,9280.0,1765.0,4514.0,1693.0,3.2026,227600.0,<1H OCEAN,1,0,0,0,5.481393975191967,1.0425280567040756,2.666272888363851,7.094816127603013
-119.19,34.46,39.0,2056.0,381.0,939.0,371.0,6.6257,427600.0,<1H OCEAN,1,0,0,0,5.54177897574124,1.0269541778975741,2.5309973045822103,70.56123535676251
-119.23,34.42,16.0,630.0,117.0,343.0,100.0,5.75,325000.0,<1H OCEAN,1,0,0,0,6.3,1.17,3.43,167.6384839650146
-119.27,34.45,15.0,1659.0,274.0,679.0,253.0,5.0,357900.0,<1H OCEAN,1,0,0,0,6.557312252964427,1.08300395256917,2.683794466403162,73.63770250368188
-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,297900.0,<1H OCEAN,1,0,0,0,5.712250712250713,1.1168091168091168,2.9715099715099713,50.89165867689358
-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,375000.0,<1H OCEAN,1,0,0,0,8.23076923076923,1.1282051282051282,2.358974358974359,842.3913043478261
-119.31,34.41,22.0,2612.0,494.0,1361.0,439.0,4.1319,245000.0,NEAR OCEAN,0,0,0,1,5.949886104783599,1.1252847380410023,3.1002277904328017,30.35929463629684
-119.31,34.38,23.0,282.0,69.0,130.0,57.0,2.4375,225000.0,NEAR OCEAN,0,0,0,1,4.947368421052632,1.2105263157894737,2.280701754385965,187.5
-119.29,34.37,41.0,1408.0,311.0,793.0,264.0,2.5441,161200.0,NEAR OCEAN,0,0,0,1,5.333333333333333,1.178030303030303,3.003787878787879,32.08196721311475
-119.34,34.39,27.0,669.0,131.0,314.0,106.0,2.4659,231300.0,NEAR OCEAN,0,0,0,1,6.311320754716981,1.2358490566037736,2.9622641509433962,78.53184713375796
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,500001.0,NEAR OCEAN,0,0,0,1,7.462962962962963,0.8888888888888888,3.8518518518518516,607.3076923076923
-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,197600.0,<1H OCEAN,1,0,0,0,4.343692870201097,0.9890310786106032,2.7513711151736744,16.342192691029897
-119.29,34.45,26.0,2849.0,535.0,1383.0,532.0,2.6893,230800.0,<1H OCEAN,1,0,0,0,5.355263157894737,1.005639097744361,2.5996240601503757,19.445408532176426
-119.29,34.44,34.0,4314.0,878.0,2361.0,831.0,3.2279,243100.0,NEAR OCEAN,0,0,0,1,5.191335740072202,1.0565583634175693,2.8411552346570397,13.67174925878865
-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019,234700.0,<1H OCEAN,1,0,0,0,5.5109375,1.1109375,2.3171875,18.219150370869862
-119.28,34.42,23.0,4763.0,828.0,2198.0,771.0,4.8105,313000.0,NEAR OCEAN,0,0,0,1,6.17769130998703,1.0739299610894941,2.8508430609597926,21.885805277525023
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,219900.0,NEAR OCEAN,0,0,0,1,5.449317738791423,1.0155945419103314,2.787524366471735,12.525174825174826
-119.29,34.4,22.0,3891.0,657.0,1727.0,581.0,4.2656,241400.0,NEAR OCEAN,0,0,0,1,6.6970740103270225,1.1308089500860585,2.972461273666093,24.69947886508396
-119.3,34.39,35.0,3079.0,579.0,1807.0,589.0,4.69,199300.0,NEAR OCEAN,0,0,0,1,5.227504244482173,0.9830220713073005,3.067911714770798,25.9546209186497
-119.17,34.29,28.0,731.0,155.0,285.0,162.0,3.2917,225000.0,NEAR OCEAN,0,0,0,1,4.512345679012346,0.9567901234567902,1.7592592592592593,115.49824561403508
-119.17,34.29,18.0,3932.0,724.0,1896.0,680.0,5.2953,279400.0,NEAR OCEAN,0,0,0,1,5.7823529411764705,1.0647058823529412,2.788235294117647,27.928797468354432
-119.17,34.31,21.0,259.0,38.0,142.0,45.0,5.2681,500001.0,NEAR OCEAN,0,0,0,1,5.7555555555555555,0.8444444444444444,3.1555555555555554,370.9929577464788
-119.15,34.3,21.0,2475.0,502.0,1269.0,505.0,2.98,259200.0,NEAR OCEAN,0,0,0,1,4.900990099009901,0.994059405940594,2.512871287128713,23.483057525610718
-119.19,34.28,28.0,3231.0,524.0,1665.0,540.0,4.8583,224200.0,NEAR OCEAN,0,0,0,1,5.983333333333333,0.9703703703703703,3.0833333333333335,29.17897897897898
-119.18,34.28,17.0,4526.0,717.0,2088.0,655.0,5.6885,268200.0,NEAR OCEAN,0,0,0,1,6.909923664122138,1.0946564885496184,3.187786259541985,27.243773946360154
-119.19,34.3,25.0,2197.0,320.0,934.0,330.0,6.311,283200.0,NEAR OCEAN,0,0,0,1,6.657575757575757,0.9696969696969697,2.83030303030303,67.5695931477516
-119.22,34.34,29.0,3128.0,672.0,1815.0,648.0,2.9821,175700.0,NEAR OCEAN,0,0,0,1,4.827160493827161,1.037037037037037,2.800925925925926,16.43030303030303
-119.39,34.32,19.0,3238.0,629.0,1195.0,443.0,4.8472,500001.0,NEAR OCEAN,0,0,0,1,7.309255079006772,1.419864559819413,2.6975169300225734,40.56234309623431
-119.32,34.35,16.0,52.0,16.0,51.0,15.0,2.475,225000.0,NEAR OCEAN,0,0,0,1,3.466666666666667,1.0666666666666667,3.4,485.29411764705884
-119.14,34.29,17.0,2754.0,577.0,1349.0,533.0,3.1618,154200.0,<1H OCEAN,1,0,0,0,5.166979362101313,1.0825515947467168,2.530956848030019,23.43810229799852
-119.16,34.28,30.0,413.0,98.0,400.0,112.0,4.0,219200.0,NEAR OCEAN,0,0,0,1,3.6875,0.875,3.5714285714285716,100.0
-119.16,34.28,11.0,5330.0,1056.0,2801.0,1028.0,4.763,232700.0,NEAR OCEAN,0,0,0,1,5.184824902723736,1.027237354085603,2.7247081712062258,17.00464119957158
-119.16,34.27,24.0,1824.0,331.0,1049.0,320.0,5.9181,221100.0,NEAR OCEAN,0,0,0,1,5.7,1.034375,3.278125,56.416587225929455
-119.14,34.28,31.0,790.0,241.0,1095.0,222.0,2.25,75000.0,NEAR OCEAN,0,0,0,1,3.5585585585585586,1.0855855855855856,4.9324324324324325,20.54794520547945
-119.18,34.27,6.0,2307.0,386.0,910.0,364.0,5.215,279500.0,NEAR OCEAN,0,0,0,1,6.337912087912088,1.0604395604395604,2.5,57.30769230769231
-119.17,34.27,24.0,4165.0,646.0,2194.0,658.0,6.0661,234800.0,NEAR OCEAN,0,0,0,1,6.329787234042553,0.9817629179331308,3.3343465045592704,27.648587055606196
-119.17,34.27,18.0,8010.0,1539.0,3982.0,1483.0,4.0905,236500.0,NEAR OCEAN,0,0,0,1,5.401213755900202,1.0377612946729602,2.6850977747808495,10.272476142641887
-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885,267300.0,NEAR OCEAN,0,0,0,1,6.631578947368421,0.9818511796733213,2.972776769509982,37.78083028083028
-119.22,34.27,11.0,4695.0,955.0,2065.0,982.0,3.2158,223600.0,NEAR OCEAN,0,0,0,1,4.781059063136456,0.9725050916496945,2.1028513238289204,15.572881355932205
-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,55000.0,NEAR OCEAN,0,0,0,1,2.5454545454545454,1.0,3.7045454545454546,72.85276073619632
